# ============================================================
# station-stats.csv  駅別統計データ（正規データソース）
#
# ■ 運用ルール
#   - このファイルが唯一の正規データ。stationStats.ts は自動生成物。
#   - 空欄 = 未入力。null や 0 を入れない。
#   - データを追加したら git commit してバックアップ。
#   - 収集日は stationStats.ts 側の PARAM_DATA_SOURCES に記録する。
#
# ■ 優先度の目安（上から埋めると効果が高い）
#   高: daily_passengers, avg_rent_1k, avg_rent_1ldk, crime_index, safety_score
#   中: population_density, restaurant_count, supermarket_count, park_area_m2
#   低: morning_congestion, noise_score, green_ratio_pct, coworking_count
#
# ============================================================
# 列定義・収集方法
# ------------------------------------------------------------
#
# [自動生成列 ─ 手動編集不要]
# station_name       : 駅名（routes.ts と一致させること）
# lat / lng          : 緯度・経度（routes.ts から generate-station-stats.ts で生成）
# line_count         : 乗り入れ路線数（同上）
#
# [住居・生活コスト]
# avg_rent_1k        : 1K 平均家賃（万円/月）
#   収集方法          : SUUMO https://suumo.jp/chintai/tokyo/ek_[駅名]/ で「1K」絞り込み
#                       → 掲載物件の賃料一覧から中央値（上下10%除外して目算）
#   精度              : ±1万円程度の概算
#
# avg_rent_1ldk      : 1LDK 平均家賃（万円/月）
#   収集方法          : 同上、「1LDK」絞り込み
#
# population_density : 人口密度（人/km²）
#   収集方法          : 政府統計 e-Stat 国勢調査（令和2年）→ 町丁別人口 / 面積
#                       https://www.e-stat.go.jp/
#   備考              : 駅の行政区画の町丁を合算して駅圏（概ね半径1km）を推計
#
# [交通]
# daily_passengers   : 一日乗降客数（人/日）
#   収集方法          : 各社公表の「駅別乗降人員」を合算
#                       JR東日本  https://www.jreast.co.jp/passenger/
#                       東京メトロ https://www.tokyometro.jp/corporate/enterprise/passenger_rail/transport/
#                       各私鉄    各社 IR・統計ページ
#   備考              : 複数社乗り入れ駅は合算、単位は人/日（千人単位で概算可）
#
# morning_congestion : 朝ラッシュ混雑度（0〜100、高いほど混む）
#   収集方法          : 国土交通省「都市鉄道の混雑率」報告書の混雑率（%）を
#                       100超えの場合は100にクリップ、100未満はそのまま整数値で記録
#                       https://www.mlit.go.jp/toshi/city_transport/toshi_city_transport_tk_000007.html
#
# [飲食・娯楽 ─ 駅出口から半径500m以内の店舗数]
# izakaya_count      : 居酒屋数
# restaurant_count   : 飲食店数（全ジャンル合計）
# cafe_count         : カフェ・喫茶店数
# convenience_store_count : コンビニ数
# ramen_count        : ラーメン専門店数
#   収集方法（上記5列共通）:
#                       Google マップで「駅名 居酒屋（or 飲食店 etc.）」検索
#                       → 地図上の件数を目視でカウント（概数で可）
#                       または Overpass API で OSM データから集計
#                       https://overpass-turbo.eu/
#
# [生活利便性 ─ 半径500m以内]
# supermarket_count  : スーパー数
# hospital_count     : 病院・クリニック数
# bookstore_count    : 書店数
#   収集方法（上記3列共通）: Google マップ or Overpass API（飲食と同様）
#
# [治安]
# crime_index        : 犯罪認知件数（件/年）
#   収集方法          : 警視庁「区市町村の町丁別、罪種別及び手口別認知件数」
#                       https://www.keishicho.metro.tokyo.lg.jp/about_mpd/toukei_sishou/toukei/hanzaitoukei.html
#                       → 駅周辺の町丁を特定して合算
#
# safety_score       : 治安スコア（0〜100、高いほど安全）
#   収集方法          : crime_index を人口で除した犯罪率を 0〜100 に正規化
#                       safety_score = 100 - round((crime_index / population_density) * 正規化係数)
#                       ※ crime_index と population_density が揃ったら算出可能
#
# [環境]
# park_area_m2       : 周辺公園面積合計（m²、半径500m以内）
#   収集方法          : 国土数値情報「都市公園データ」
#                       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html
#                       → GIS ツール（QGIS 等）で半径500mバッファと重ねて面積合算
#                       または Overpass API: [leisure=park] で検索
#
# noise_score        : 静かさスコア（0〜100、高いほど静か）
#   収集方法          : 推計値。乗降客数・幹線道路密度・飲食店密度から算出
#                       high_noise = (daily_passengers/350000)*40 + (restaurant_count/800)*30 + ...
#                       ※ 直接測定データは環境省の騒音マップ https://www.env.go.jp/air/seikatsu/road_traffic_noise/index.html
#
# green_ratio_pct    : 緑地率（%）
#   収集方法          : 国土数値情報「土地利用細分メッシュ」から農地・森林・公園の割合を算出
#                       または Google Earth Engine で NDVI を用いた植生率推計
#
# [仕事]
# office_count       : オフィスビル棟数（半径500m以内）
# coworking_count    : コワーキングスペース数（半径500m以内）
#   収集方法          : Google マップ or Overpass API（飲食と同様）
#                       コワーキングは「コワーキング 駅名」で検索
#
# ============================================================

station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
溝の口,35.599777,139.610540,2,7.5,12.8,,,,,,,,,,,,,,,,,,
梶が谷,35.593785,139.605717,2,,,,,,,,,,,,,,,,,,,,
二子玉川,35.611515,139.626494,3,10.5,18.5,9000,70000,68,40,200,50,6,8,5,15,3,180,78,200000,65,30,30,5
用賀,35.626580,139.634247,2,9,15.5,,,,,,,,,,,,,,,,,,
桜新町,35.631700,139.645367,2,9.5,16,,,,,,,,,,,,,,,,,,
駒沢大学,35.633035,139.660965,2,10,17,,,,,,,,,,,,,,,,,,
三軒茶屋,35.644105,139.669185,3,9.5,16,15000,55000,65,120,350,45,8,20,6,18,3,450,58,5000,45,8,30,5
半蔵門,35.685380,139.741695,1,,,,,,,,,,,,,,,,,,,,
神保町,35.695975,139.757665,3,,,,,,,,,,,,,,,,,,,,
水天宮前,35.683048,139.785127,1,,,,,,,,,,,,,,,,,,,,
清澄白河,35.683018,139.798654,2,9.5,16.5,,,,,,,,,,,,,,,,,,
住吉,35.688603,139.815680,6,,,,,,,,,,,,,,,,,,,,
錦糸町,35.696733,139.814637,2,8.5,14.5,,,,,,,,,,,,,,,,,,
押上,35.710220,139.812410,4,8.5,14.5,,,,,,,,,,,,,,,,,,
白金台,35.637770,139.725860,2,,,,,,,,,,,,,,,,,,,,
白金高輪,35.643145,139.734285,2,14,24,,,,,,,,,,,,,,,,,,
麻布十番,35.654810,139.737045,2,15.5,26.5,,,,,,,,,,,,,,,,,,
六本木一丁目,35.665075,139.738900,1,,,,,,,,,,,,,,,,,,,,
東大前,35.718112,139.757832,1,,,,,,,,,,,,,,,,,,,,
本駒込,35.724413,139.753803,1,,,,,,,,,,,,,,,,,,,,
西ケ原,35.745945,139.742260,1,,,,,,,,,,,,,,,,,,,,
王子神谷,35.765090,139.735700,1,,,,,,,,,,,,,,,,,,,,
志茂,35.778025,139.732500,1,,,,,,,,,,,,,,,,,,,,
赤羽岩淵,35.783355,139.722110,2,,,,,,,,,,,,,,,,,,,,
雑司が谷,35.720200,139.714715,1,,,,,,,,,,,,,,,,,,,,
西早稲田,35.707993,139.709160,1,,,,,,,,,,,,,,,,,,,,
東新宿,35.700107,139.707897,2,,,,,,,,,,,,,,,,,,,,
北参道,35.678237,139.705643,1,,,,,,,,,,,,,,,,,,,,
本所吾妻橋,35.708593,139.804473,1,,,,,,,,,,,,,,,,,,,,
蔵前,35.703322,139.791065,2,9,15.5,,,,,,,,,,,,,,,,,,
浅草橋,35.697605,139.786455,1,,,,,,,,,,,,,,,,,,,,
東日本橋,35.691710,139.784779,1,,,,,,,,,,,,,,,,,,,,
宝町,35.675666,139.772092,1,,,,,,,,,,,,,,,,,,,,
大門,35.656720,139.754682,3,,,,,,,,,,,,,,,,,,,,
三田,35.648220,139.748900,4,,,,,,,,,,,,,,,,,,,,
泉岳寺,35.638130,139.739730,2,,,,,,,,,,,,,,,,,,,,
高輪台,35.631545,139.730192,1,,,,,,,,,,,,,,,,,,,,
戸越,35.614425,139.716375,1,,,,,,,,,,,,,,,,,,,,
中延,35.605720,139.712550,2,,,,,,,,,,,,,,,,,,,,
馬込,35.596367,139.711837,1,,,,,,,,,,,,,,,,,,,,
西馬込,35.587305,139.706320,1,,,,,,,,,,,,,,,,,,,,
芝公園,35.653748,139.749765,1,,,,,,,,,,,,,,,,,,,,
御成門,35.660977,139.751487,1,,,,,,,,,,,,,,,,,,,,
内幸町,35.669322,139.755410,1,,,,,,,,,,,,,,,,,,,,
春日,35.709998,139.753228,3,,,,,,,,,,,,,,,,,,,,
白山,35.721550,139.752297,3,,,,,,,,,,,,,,,,,,,,
千石,35.727965,139.744745,1,,,,,,,,,,,,,,,,,,,,
西巣鴨,35.743415,139.728725,1,,,,,,,,,,,,,,,,,,,,
新板橋,35.748840,139.719365,1,,,,,,,,,,,,,,,,,,,,
板橋区役所前,35.751305,139.710055,1,,,,,,,,,,,,,,,,,,,,
板橋本町,35.761100,139.705605,1,,,,,,,,,,,,,,,,,,,,
本蓮沼,35.768985,139.702110,1,,,,,,,,,,,,,,,,,,,,
志村坂上,35.776340,139.694730,1,,,,,,,,,,,,,,,,,,,,
志村三丁目,35.777465,139.685860,1,,,,,,,,,,,,,,,,,,,,
蓮根,35.784055,139.679060,1,,,,,,,,,,,,,,,,,,,,
西台,35.787080,139.672680,1,,,,,,,,,,,,,,,,,,,,
高島平,35.788935,139.661295,1,,,,,,,,,,,,,,,,,,,,
新高島平,35.790220,139.654330,1,,,,,,,,,,,,,,,,,,,,
西高島平,35.791895,139.645685,1,,,,,,,,,,,,,,,,,,,,
曙橋,35.692330,139.722580,1,,,,,,,,,,,,,,,,,,,,
小川町,35.695168,139.766742,2,,,,,,,,,,,,,,,,,,,,
岩本町,35.695568,139.775288,1,,,,,,,,,,,,,,,,,,,,
馬喰横山,35.692075,139.782845,1,,,,,,,,,,,,,,,,,,,,
浜町,35.688590,139.788125,1,,,,,,,,,,,,,,,,,,,,
森下,35.687982,139.798198,3,,,,,,,,,,,,,,,,,,,,
菊川,35.688407,139.806103,2,,,,,,,,,,,,,,,,,,,,
西大島,35.689343,139.826297,1,,,,,,,,,,,,,,,,,,,,
大島,35.689766,139.834384,1,,,,,,,,,,,,,,,,,,,,
東大島,35.689864,139.847280,1,,,,,,,,,,,,,,,,,,,,
船堀,35.683785,139.863855,1,7.5,12.0,,,,,,,,,,,,,,,,,,
一之江,35.685940,139.882890,1,6.5,10.5,,,,,,,,,,,,,,,,,,
瑞江,35.693390,139.897810,1,6.5,10.5,,,,,,,,,,,,,,,,,,
篠崎,35.706120,139.903885,1,6.0,10.0,,,,,,,,,,,,,,,,,,
本八幡,35.720850,139.927405,2,7.0,11.5,,,,,,,,,,,,,,,,,,
都庁前,35.690590,139.692625,1,,,,,,,,,,,,,,,,,,,,
新宿西口,35.693160,139.699160,1,,,,,,,,,,,,,,,,,,,,
若松河田,35.699165,139.718185,1,,,,,,,,,,,,,,,,,,,,
牛込柳町,35.699460,139.725190,1,,,,,,,,,,,,,,,,,,,,
牛込神楽坂,35.700915,139.736040,1,,,,,,,,,,,,,,,,,,,,
上野御徒町,35.707974,139.772914,1,,,,,,,,,,,,,,,,,,,,
新御徒町,35.707008,139.781870,2,,,,,,,,,,,,,,,,,,,,
両国,35.695755,139.793350,1,9.5,16,,,,,,,,,,,,,,,,,,
勝どき,35.658933,139.777133,1,10,17.5,,,,,,,,,,,,,,,,,,
築地市場,35.664960,139.766750,1,,,,,,,,,,,,,,,,,,,,
汐留,35.662985,139.760075,2,,,,,,,,,,,,,,,,,,,,
赤羽橋,35.654970,139.744195,1,,,,,,,,,,,,,,,,,,,,
国立競技場,35.679893,139.714720,1,,,,,,,,,,,,,,,,,,,,
西新宿五丁目,35.689900,139.684665,1,,,,,,,,,,,,,,,,,,,,
中井,35.713865,139.686310,2,,,,,,,,,,,,,,,,,,,,
落合南長崎,35.723435,139.683458,1,,,,,,,,,,,,,,,,,,,,
新江古田,35.732490,139.670567,1,,,,,,,,,,,,,,,,,,,,
練馬,35.737935,139.654440,2,7.5,12.8,,,,,,,,,,,,,,,,,,
豊島園,35.741610,139.649205,1,,,,,,,,,,,,,,,,,,,,
練馬春日町,35.751360,139.640760,1,,,,,,,,,,,,,,,,,,,,
光が丘,35.758470,139.629240,1,,,,,,,,,,,,,,,,,,,,
新日本橋,35.688995,139.774162,1,,,,,,,,,,,,,,,,,,,,
馬喰町,35.693337,139.782385,1,,,,,,,,,,,,,,,,,,,,
亀戸,35.697330,139.826330,2,7.5,12.8,,,,,,,,,,,,,,,,,,
平井,35.706573,139.842582,2,,,,,,,,,,,,,,,,,,,,
新小岩,35.716845,139.857735,1,,,,,,,,,,,,,,,,,,,,
小岩,35.733330,139.881850,1,,,,,,,,,,,,,,,,,,,,
市川,35.728870,139.908170,1,,,,,,,,,,,,,,,,,,,,
下総中山,35.714285,139.943070,1,,,,,,,,,,,,,,,,,,,,
船橋,35.701792,139.984072,3,5.8,9.8,,,,,,,,,,,,,,,,,,
東船橋,35.699807,140.004242,2,,,,,,,,,,,,,,,,,,,,
津田沼,35.691324,140.020276,2,6.5,10.5,,,,,,,,,,,,,,,,,,
幕張本郷,35.672810,140.042188,2,,,,,,,,,,,,,,,,,,,,
幕張,35.659475,140.057900,2,,,,,,,,,,,,,,,,,,,,
新検見川,35.651823,140.073145,2,,,,,,,,,,,,,,,,,,,,
稲毛,35.637715,140.092277,2,,,,,,,,,,,,,,,,,,,,
西千葉,35.622627,140.103327,2,,,,,,,,,,,,,,,,,,,,
千葉,35.613282,140.112875,5,5.5,9.3,,,,,,,,,,,,,,,,,,
三河島,35.733353,139.777287,2,7.5,12.5,,,,,,,,,,,,,,,,,,
松戸,35.784345,139.900830,4,6.5,11,,,,,,,,,,,,,,,,,,
柏,35.861985,139.970465,3,6,10.2,,,,,,,,,,,,,,,,,,
我孫子,35.872826,140.010470,2,,,,,,,,,,,,,,,,,,,,
天王台,35.872470,140.042320,2,,,,,,,,,,,,,,,,,,,,
取手,35.897385,140.063840,4,,,,,,,,,,,,,,,,,,,,
藤代,35.920555,140.118150,2,,,,,,,,,,,,,,,,,,,,
龍ケ崎市,35.929786,140.137966,2,,,,,,,,,,,,,,,,,,,,
牛久,35.975333,140.141040,2,,,,,,,,,,,,,,,,,,,,
ひたち野うしく,36.007261,140.158247,2,,,,,,,,,,,,,,,,,,,,
荒川沖,36.030595,140.165985,2,,,,,,,,,,,,,,,,,,,,
土浦,36.078595,140.206240,2,,,,,,,,,,,,,,,,,,,,
板橋,35.745027,139.719197,1,7,11.8,,,,,,,,,,,,,,,,,,
十条,35.760390,139.722250,3,7,11.8,,,,,,,,,,,,,,,,,,
北赤羽,35.786974,139.705834,1,,,,,,,,,,,,,,,,,,,,
浮間舟渡,35.791264,139.691491,1,,,,,,,,,,,,,,,,,,,,
戸田公園,35.807765,139.678350,1,,,,,,,,,,,,,,,,,,,,
戸田,35.817595,139.669610,3,,,,,,,,,,,,,,,,,,,,
北戸田,35.826755,139.661445,1,,,,,,,,,,,,,,,,,,,,
武蔵浦和,35.846000,139.648000,2,6.5,11,,,,,,,,,,,,,,,,,,
中浦和,35.853915,139.637303,1,,,,,,,,,,,,,,,,,,,,
南与野,35.867355,139.631055,1,,,,,,,,,,,,,,,,,,,,
与野本町,35.880925,139.626005,1,,,,,,,,,,,,,,,,,,,,
北与野,35.890765,139.628547,1,,,,,,,,,,,,,,,,,,,,
尾久,35.746870,139.753725,1,,,,,,,,,,,,,,,,,,,,
宮原,35.940530,139.609520,1,,,,,,,,,,,,,,,,,,,,
上尾,35.973020,139.588810,1,,,,,,,,,,,,,,,,,,,,
桶川,35.998435,139.564215,1,,,,,,,,,,,,,,,,,,,,
北本,36.032427,139.533407,1,,,,,,,,,,,,,,,,,,,,
鴻巣,36.059240,139.509585,1,,,,,,,,,,,,,,,,,,,,
熊谷,36.139810,139.389925,4,,,,,,,,,,,,,,,,,,,,
深谷,36.191345,139.281345,1,,,,,,,,,,,,,,,,,,,,
本庄,36.236327,139.188077,1,,,,,,,,,,,,,,,,,,,,
新町,36.273002,139.105536,1,,,,,,,,,,,,,,,,,,,,
倉賀野,36.300233,139.049622,1,,,,,,,,,,,,,,,,,,,,
高崎,36.322644,139.013024,5,,,,,,,,,,,,,,,,,,,,
保土ケ谷,35.447220,139.600370,2,,,,,,,,,,,,,,,,,,,,
東戸塚,35.430008,139.556504,2,,,,,,,,,,,,,,,,,,,,
戸塚,35.400099,139.534413,3,,,,,,,,,,,,,,,,,,,,
藤沢,35.338595,139.487120,3,5.5,9,8000,80000,65,70,200,25,10,15,8,20,3,450,55,10000,50,12,30,3
辻堂,35.336845,139.445895,1,,,,,,,,,,,,,,,,,,,,
茅ケ崎,35.330420,139.407382,1,,,,,,,,,,,,,,,,,,,,
平塚,35.327743,139.349457,1,,,,,,,,,,,,,,,,,,,,
大磯,35.311500,139.313340,1,,,,,,,,,,,,,,,,,,,,
二宮,35.298670,139.256750,1,,,,,,,,,,,,,,,,,,,,
国府津,35.281395,139.214955,2,,,,,,,,,,,,,,,,,,,,
鴨宮,35.275687,139.179913,1,,,,,,,,,,,,,,,,,,,,
小田原,35.256210,139.154765,7,,,,,,,,,,,,,,,,,,,,
早川,35.238798,139.145040,1,,,,,,,,,,,,,,,,,,,,
根府川,35.202554,139.138622,1,,,,,,,,,,,,,,,,,,,,
真鶴,35.156754,139.132133,1,,,,,,,,,,,,,,,,,,,,
湯河原,35.146125,139.102200,1,,,,,,,,,,,,,,,,,,,,
熱海,35.103790,139.077805,4,,,,,,,,,,,,,,,,,,,,
南新宿,35.683610,139.698717,1,,,,,,,,,,,,,,,,,,,,
参宮橋,35.678605,139.693585,1,11,18.5,,,,,,,,,,,,,,,,,,
代々木八幡,35.669716,139.689044,1,11.5,19.5,,,,,,,,,,,,,,,,,,
東北沢,35.665440,139.673040,1,10,17,,,,,,,,,,,,,,,,,,
下北沢,35.661445,139.667345,2,9,15,16000,50000,60,80,250,50,6,15,4,12,5,350,62,3000,48,8,15,4
世田谷代田,35.658355,139.661600,1,10.5,17.8,,,,,,,,,,,,,,,,,,
梅ヶ丘,35.656020,139.653550,1,9,15.5,,,,,,,,,,,,,,,,,,
豪徳寺,35.653703,139.646997,1,8.5,14.5,,,,,,,,,,,,,,,,,,
経堂,35.651308,139.637082,1,8,13.5,,,,,,,,,,,,,,,,,,
千歳船橋,35.647675,139.624530,1,8,13.5,,,,,,,,,,,,,,,,,,
祖師ヶ谷大蔵,35.643265,139.609795,1,8.5,14.5,,,,,,,,,,,,,,,,,,
成城学園前,35.640135,139.599080,1,9.5,16.5,,,,,,,,,,,,,,,,,,
喜多見,35.636487,139.586743,1,8,13.5,,,,,,,,,,,,,,,,,,
狛江,35.632250,139.577384,1,7.5,12.8,,,,,,,,,,,,,,,,,,
和泉多摩川,35.627415,139.573720,1,,,,,,,,,,,,,,,,,,,,
登戸,35.620883,139.569392,2,7,12,,,,,,,,,,,,,,,,,,
向ヶ丘遊園,35.617280,139.564610,1,6.8,11.5,,,,,,,,,,,,,,,,,,
生田,35.614940,139.541800,1,,,,,,,,,,,,,,,,,,,,
読売ランド前,35.614735,139.528040,1,,,,,,,,,,,,,,,,,,,,
百合ヶ丘,35.609025,139.516080,1,,,,,,,,,,,,,,,,,,,,
新百合ヶ丘,35.603705,139.507475,2,6.5,11,,,,,,,,,,,,,,,,,,
柿生,35.589570,139.497550,1,,,,,,,,,,,,,,,,,,,,
鶴川,35.583110,139.481825,2,,,,,,,,,,,,,,,,,,,,
玉川学園前,35.563510,139.463440,1,,,,,,,,,,,,,,,,,,,,
町田,35.541545,139.446590,2,5.8,9.5,10000,120000,75,100,350,40,15,25,12,30,5,700,50,8000,40,10,50,4
相模大野,35.532200,139.437885,2,5.5,9.5,,,,,,,,,,,,,,,,,,
小田急相模原,35.515555,139.423025,1,,,,,,,,,,,,,,,,,,,,
相武台前,35.499360,139.408545,1,,,,,,,,,,,,,,,,,,,,
座間,35.480990,139.399885,1,,,,,,,,,,,,,,,,,,,,
海老名,35.452948,139.391098,4,5.8,10,,,,,,,,,,,,,,,,,,
厚木,35.443077,139.377963,2,,,,,,,,,,,,,,,,,,,,
本厚木,35.439210,139.364375,1,5.8,9.8,,,,,,,,,,,,,,,,,,
愛甲石田,35.417770,139.344155,1,,,,,,,,,,,,,,,,,,,,
伊勢原,35.396090,139.313795,1,,,,,,,,,,,,,,,,,,,,
鶴巻温泉,35.380553,139.277135,1,,,,,,,,,,,,,,,,,,,,
東海大学前,35.372915,139.270940,1,,,,,,,,,,,,,,,,,,,,
秦野,35.370070,139.226080,1,,,,,,,,,,,,,,,,,,,,
渋沢,35.374055,139.184548,1,,,,,,,,,,,,,,,,,,,,
新松田,35.344610,139.139450,1,,,,,,,,,,,,,,,,,,,,
開成,35.326495,139.135810,1,,,,,,,,,,,,,,,,,,,,
栢山,35.310650,139.142575,1,,,,,,,,,,,,,,,,,,,,
富水,35.296770,139.145160,1,,,,,,,,,,,,,,,,,,,,
螢田,35.285070,139.151955,1,,,,,,,,,,,,,,,,,,,,
足柄,35.271770,139.154505,2,,,,,,,,,,,,,,,,,,,,
東林間,35.520193,139.439025,1,,,,,,,,,,,,,,,,,,,,
南林間,35.495600,139.448005,1,,,,,,,,,,,,,,,,,,,,
鶴間,35.490570,139.450640,1,,,,,,,,,,,,,,,,,,,,
大和,35.469900,139.461400,4,6.6,11.0,,,,,,,,,,,,,,,,,,
桜ヶ丘,35.450530,139.465740,1,,,,,,,,,,,,,,,,,,,,
高座渋谷,35.432145,139.464710,1,,,,,,,,,,,,,,,,,,,,
長後,35.412250,139.465325,1,,,,,,,,,,,,,,,,,,,,
湘南台,35.396545,139.466470,3,,,,,,,,,,,,,,,,,,,,
六会日大前,35.383760,139.470720,1,,,,,,,,,,,,,,,,,,,,
善行,35.362590,139.473265,1,,,,,,,,,,,,,,,,,,,,
藤沢本町,35.348210,139.475840,1,,,,,,,,,,,,,,,,,,,,
本鵠沼,35.331035,139.475290,1,,,,,,,,,,,,,,,,,,,,
鵠沼海岸,35.320750,139.471220,1,,,,,,,,,,,,,,,,,,,,
片瀬江ノ島,35.309310,139.482925,1,,,,,,,,,,,,,,,,,,,,
笹塚,35.673660,139.667175,1,,,,,,,,,,,,,,,,,,,,
代田橋,35.671075,139.659395,1,,,,,,,,,,,,,,,,,,,,
明大前,35.669085,139.650380,2,8.5,14.5,,,,,,,,,,,,,,,,,,
下高井戸,35.665855,139.641560,2,8,13.5,,,,,,,,,,,,,,,,,,
桜上水,35.667640,139.631465,1,,,,,,,,,,,,,,,,,,,,
上北沢,35.668845,139.623415,1,,,,,,,,,,,,,,,,,,,,
八幡山,35.670075,139.614480,1,,,,,,,,,,,,,,,,,,,,
芦花公園,35.670547,139.608403,1,,,,,,,,,,,,,,,,,,,,
千歳烏山,35.667835,139.600375,1,7.8,13,,,,,,,,,,,,,,,,,,
仙川,35.662370,139.585223,1,,,,,,,,,,,,,,,,,,,,
つつじヶ丘,35.658000,139.575190,1,,,,,,,,,,,,,,,,,,,,
柴崎,35.653990,139.566625,1,,,,,,,,,,,,,,,,,,,,
国領,35.650185,139.558430,1,,,,,,,,,,,,,,,,,,,,
布田,35.649860,139.551715,1,,,,,,,,,,,,,,,,,,,,
調布,35.651770,139.544735,2,7,11.8,,,,,,,,,,,,,,,,,,
西調布,35.657320,139.529505,1,,,,,,,,,,,,,,,,,,,,
飛田給,35.659985,139.523660,1,,,,,,,,,,,,,,,,,,,,
武蔵野台,35.664135,139.511305,1,,,,,,,,,,,,,,,,,,,,
多磨霊園,35.666360,139.502120,1,,,,,,,,,,,,,,,,,,,,
東府中,35.668770,139.495400,1,,,,,,,,,,,,,,,,,,,,
府中,35.672190,139.480100,2,6.5,11,,,,,,,,,,,,,,,,,,
分倍河原,35.668065,139.468355,2,,,,,,,,,,,,,,,,,,,,
中河原,35.659503,139.457505,1,,,,,,,,,,,,,,,,,,,,
聖蹟桜ヶ丘,35.650787,139.446873,1,,,,,,,,,,,,,,,,,,,,
百草園,35.657375,139.431375,1,,,,,,,,,,,,,,,,,,,,
高幡不動,35.661290,139.415235,2,,,,,,,,,,,,,,,,,,,,
南平,35.655140,139.392575,1,,,,,,,,,,,,,,,,,,,,
平山城址公園,35.647310,139.379895,1,,,,,,,,,,,,,,,,,,,,
長沼,35.642780,139.365880,1,,,,,,,,,,,,,,,,,,,,
北野,35.644496,139.354154,2,,,,,,,,,,,,,,,,,,,,
京王八王子,35.658050,139.342977,1,,,,,,,,,,,,,,,,,,,,
山田,35.644355,139.320755,4,,,,,,,,,,,,,,,,,,,,
片倉,35.639675,139.341165,2,,,,,,,,,,,,,,,,,,,,
京王片倉,35.644360,139.336960,1,,,,,,,,,,,,,,,,,,,,
高尾山口,35.632380,139.269815,1,,,,,,,,,,,,,,,,,,,,
代官山,35.648250,139.703490,1,13,22,,,,,,,,,,,,,,,,,,
祐天寺,35.637170,139.690750,1,,,,,,,,,,,,,,,,,,,,
学芸大学,35.628770,139.685240,1,10.5,17.8,,,,,,,,,,,,,,,,,,
都立大学,35.617850,139.676440,1,10,17,,,,,,,,,,,,,,,,,,
自由が丘,35.607298,139.668712,2,9,16.5,10000,45000,50,40,200,60,5,5,4,12,2,180,78,20000,70,20,15,3
田園調布,35.597290,139.667285,2,11.5,19.5,,,,,,,,,,,,,,,,,,
多摩川,35.589410,139.668760,3,10,17,,,,,,,,,,,,,,,,,,
新丸子,35.580460,139.661940,2,9,15.5,,,,,,,,,,,,,,,,,,
武蔵小杉,35.576563,139.659807,5,9,15.5,18000,100000,82,60,200,40,10,15,8,20,3,400,60,10000,48,10,60,6
元住吉,35.565705,139.654715,2,8.5,14.5,,,,,,,,,,,,,,,,,,
日吉,35.553325,139.646840,4,8.5,14.5,,,,,,,,,,,,,,,,,,
綱島,35.536815,139.634795,1,8,13.5,,,,,,,,,,,,,,,,,,
大倉山,35.522500,139.629824,2,7.8,13,,,,,,,,,,,,,,,,,,
菊名,35.510513,139.631307,2,8,13.5,,,,,,,,,,,,,,,,,,
妙蓮寺,35.498775,139.633305,1,,,,,,,,,,,,,,,,,,,,
白楽,35.489503,139.627921,1,7.5,12.8,,,,,,,,,,,,,,,,,,
東白楽,35.483400,139.629525,1,,,,,,,,,,,,,,,,,,,,
反町,35.474218,139.625358,1,,,,,,,,,,,,,,,,,,,,
池尻大橋,35.650710,139.684710,1,11.5,19.5,,,,,,,,,,,,,,,,,,
二子新地,35.607273,139.622683,1,,,,,,,,,,,,,,,,,,,,
高津,35.603460,139.617665,1,,,,,,,,,,,,,,,,,,,,
椎名町,35.726495,139.694315,1,,,,,,,,,,,,,,,,,,,,
東長崎,35.729970,139.683185,1,,,,,,,,,,,,,,,,,,,,
江古田,35.737465,139.672785,1,,,,,,,,,,,,,,,,,,,,
桜台,35.738745,139.662400,2,,,,,,,,,,,,,,,,,,,,
中村橋,35.736670,139.637170,1,,,,,,,,,,,,,,,,,,,,
富士見台,35.735850,139.629815,1,,,,,,,,,,,,,,,,,,,,
練馬高野台,35.740615,139.616835,1,,,,,,,,,,,,,,,,,,,,
石神井公園,35.743640,139.606555,1,7.5,12.5,,,,,,,,,,,,,,,,,,
大泉学園,35.749407,139.586653,1,7,11.8,,,,,,,,,,,,,,,,,,
保谷,35.748263,139.568237,1,,,,,,,,,,,,,,,,,,,,
ひばりヶ丘,35.751438,139.545765,1,,,,,,,,,,,,,,,,,,,,
東久留米,35.760450,139.533750,1,,,,,,,,,,,,,,,,,,,,
清瀬,35.771957,139.519923,1,,,,,,,,,,,,,,,,,,,,
秋津,35.778492,139.496843,1,,,,,,,,,,,,,,,,,,,,
所沢,35.786820,139.473280,2,6,10.2,,,,,,,,,,,,,,,,,,
西所沢,35.788758,139.456245,1,,,,,,,,,,,,,,,,,,,,
小手指,35.800585,139.438040,1,,,,,,,,,,,,,,,,,,,,
狭山ヶ丘,35.810405,139.417020,1,,,,,,,,,,,,,,,,,,,,
武蔵藤沢,35.820850,139.412755,1,,,,,,,,,,,,,,,,,,,,
