station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
六本木,35.6628,139.731155,2,16.0,27.0,19500.0,42000.0,93.0,43.0,204.0,14.0,14.0,15.0,4.0,14.0,2.0,580.0,71.0,57000.0,77.0,5.7,227.0,10.0
広尾,35.651783,139.722193,1,14.5,25.0,19200.0,13000.0,70.0,39.0,168.0,2.0,11.0,11.0,3.0,13.0,1.0,530.0,75.0,26800.0,78.0,7.7,180.0,9.0
中目黒,35.644188,139.698927,2,12.0,21.0,11000.0,65000.0,68.0,60.0,280.0,80.0,6.0,8.0,4.0,15.0,2.0,280.0,72.0,8000.0,58.0,15.0,50.0,6.0
西船橋,35.707203,139.95938,5,6.8,11.5,17000.0,89000.0,68.0,93.0,273.0,31.0,13.0,14.0,5.0,12.0,8.0,520.0,73.0,20600.0,68.0,10.9,182.0,8.0
原木中山,35.7033,139.941915,1,9.3,15.6,17400.0,17000.0,69.0,40.0,133.0,4.0,13.0,12.0,2.0,16.0,1.0,450.0,71.0,50100.0,82.0,9.1,155.0,8.0
妙典,35.6909,139.9242,1,9.0,15.5,17700.0,7000.0,76.0,39.0,146.0,4.0,11.0,10.0,4.0,13.0,2.0,480.0,69.0,28700.0,81.0,12.7,169.0,8.0
行徳,35.682848,139.914463,1,9.1,15.5,18600.0,18000.0,72.0,33.0,142.0,3.0,11.0,8.0,2.0,13.0,1.0,490.0,76.0,53600.0,76.0,10.4,160.0,9.0
南行徳,35.672832,139.902398,1,9.2,15.6,17100.0,14000.0,83.0,31.0,140.0,8.0,11.0,14.0,4.0,14.0,2.0,440.0,75.0,47300.0,77.0,7.8,152.0,6.0
浦安,35.665855,139.89314,1,9.7,16.3,17500.0,8000.0,70.0,29.0,146.0,8.0,13.0,12.0,3.0,16.0,1.0,430.0,66.0,53800.0,77.0,12.9,178.0,8.0
葛西,35.66363,139.872309,1,10.3,17.7,18100.0,9000.0,74.0,44.0,167.0,6.0,10.0,13.0,2.0,13.0,0.0,500.0,67.0,26300.0,77.0,7.7,168.0,9.0
西葛西,35.6646,139.8593,1,10.6,18.1,19500.0,5000.0,88.0,53.0,173.0,4.0,11.0,8.0,2.0,18.0,0.0,550.0,76.0,47000.0,78.0,11.6,192.0,9.0
南砂町,35.668415,139.831695,1,10.0,16.9,18700.0,12000.0,81.0,49.0,175.0,6.0,10.0,17.0,3.0,15.0,2.0,470.0,76.0,43000.0,73.0,9.8,193.0,8.0
東陽町,35.66959,139.81768,1,10.3,17.3,18200.0,13000.0,89.0,43.0,173.0,7.0,12.0,11.0,4.0,13.0,0.0,490.0,65.0,35700.0,75.0,10.1,189.0,9.0
木場,35.669353,139.807123,1,10.8,18.2,18500.0,12000.0,66.0,47.0,177.0,3.0,11.0,15.0,2.0,16.0,0.0,540.0,74.0,26300.0,80.0,8.1,182.0,10.0
門前仲町,35.672752,139.795106,2,9.0,15.5,20400.0,68000.0,70.0,57.0,213.0,15.0,14.0,14.0,3.0,14.0,4.0,550.0,68.0,56100.0,64.0,6.5,209.0,9.0
竹橋,35.69044,139.75767,1,10.9,18.2,19400.0,7000.0,69.0,50.0,203.0,2.0,13.0,15.0,3.0,13.0,1.0,570.0,70.0,61300.0,80.0,5.9,223.0,10.0
九段下,35.69552,139.75121,3,12.0,20.5,20600.0,65000.0,71.0,65.0,257.0,22.0,17.0,22.0,4.0,15.0,5.0,570.0,66.0,35400.0,63.0,5.6,228.0,11.0
神楽坂,35.703865,139.73452,1,11.3,19.3,19800.0,17000.0,77.0,49.0,178.0,7.0,13.0,14.0,3.0,16.0,2.0,540.0,72.0,50800.0,81.0,8.2,209.0,11.0
早稲田,35.70568,139.72219,2,10.4,18.1,18500.0,39000.0,94.0,45.0,206.0,9.0,14.0,22.0,3.0,15.0,2.0,560.0,70.0,26900.0,69.0,6.0,207.0,10.0
落合,35.710635,139.685965,2,10.3,17.4,17700.0,38000.0,78.0,64.0,204.0,10.0,11.0,21.0,3.0,15.0,3.0,550.0,76.0,33300.0,69.0,10.8,187.0,9.0
代々木上原,35.668897,139.679632,2,12.0,20.5,18400.0,30000.0,84.0,58.0,209.0,14.0,12.0,18.0,3.0,17.0,1.0,570.0,68.0,37400.0,70.0,11.1,187.0,9.0
代々木公園,35.669123,139.68965,1,11.5,19.5,18600.0,14000.0,70.0,43.0,173.0,2.0,13.0,19.0,4.0,17.0,1.0,480.0,74.0,42600.0,75.0,5.2,188.0,10.0
明治神宮前,35.668217,139.70525,2,13.0,22.0,19200.0,68000.0,95.0,67.0,221.0,14.0,17.0,12.0,2.0,13.0,4.0,520.0,71.0,24800.0,68.0,7.9,212.0,9.0
乃木坂,35.6666,139.7263,1,14.0,24.0,18600.0,5000.0,94.0,53.0,176.0,5.0,11.0,10.0,2.0,16.0,0.0,540.0,71.0,26900.0,74.0,9.7,185.0,10.0
赤坂,35.672113,139.73644,3,14.5,25.0,19200.0,61000.0,85.0,82.0,269.0,17.0,15.0,24.0,4.0,14.0,4.0,590.0,69.0,39800.0,66.0,6.7,224.0,12.0
二重橋前,35.680505,139.76178,1,11.1,18.6,20800.0,18000.0,84.0,37.0,184.0,9.0,14.0,13.0,2.0,15.0,1.0,580.0,70.0,62600.0,73.0,7.1,205.0,10.0
新御茶ノ水,35.696925,139.76545,1,11.0,18.5,20700.0,12000.0,94.0,42.0,198.0,7.0,14.0,22.0,4.0,16.0,0.0,530.0,66.0,38500.0,78.0,8.2,226.0,12.0
湯島,35.706787,139.76998,1,10.5,17.8,19500.0,5000.0,93.0,48.0,194.0,8.0,14.0,21.0,3.0,14.0,2.0,580.0,69.0,51000.0,79.0,3.4,220.0,10.0
根津,35.717325,139.76575,1,10.0,17.0,18900.0,10000.0,70.0,52.0,194.0,7.0,11.0,11.0,2.0,13.0,1.0,550.0,66.0,45000.0,78.0,6.6,180.0,8.0
千駄木,35.725988,139.763375,1,9.5,16.0,19500.0,19000.0,94.0,42.0,182.0,4.0,13.0,17.0,3.0,16.0,1.0,550.0,70.0,32100.0,79.0,7.3,209.0,11.0
町屋,35.74234,139.78157,2,10.7,18.7,18300.0,64000.0,81.0,52.0,214.0,15.0,15.0,18.0,3.0,13.0,4.0,500.0,70.0,42800.0,74.0,10.4,186.0,10.0
綾瀬,35.7622,139.825,1,10.4,18.0,19500.0,15000.0,68.0,46.0,157.0,5.0,13.0,10.0,4.0,15.0,2.0,500.0,74.0,49500.0,78.0,6.3,187.0,9.0
北綾瀬,35.77689,139.832095,1,10.2,17.3,18900.0,11000.0,68.0,35.0,159.0,6.0,13.0,13.0,2.0,16.0,0.0,520.0,72.0,58300.0,73.0,8.4,158.0,8.0
亀有,35.7665,139.8475,1,10.0,16.7,18700.0,8000.0,95.0,36.0,151.0,7.0,13.0,8.0,2.0,17.0,2.0,520.0,71.0,27800.0,76.0,8.0,157.0,7.0
金町,35.76951,139.87039,1,9.2,15.7,17800.0,11000.0,83.0,31.0,158.0,6.0,12.0,13.0,3.0,16.0,2.0,450.0,74.0,38800.0,76.0,10.0,170.0,9.0
和光市,35.78835,139.612865,3,7.0,11.8,17000.0,76000.0,67.0,58.0,218.0,19.0,14.0,24.0,4.0,16.0,4.0,530.0,73.0,53100.0,68.0,12.5,172.0,9.0
地下鉄成増,35.7767,139.6311,2,8.7,14.9,17100.0,68000.0,80.0,53.0,191.0,12.0,13.0,18.0,3.0,14.0,4.0,540.0,68.0,24600.0,69.0,11.8,144.0,8.0
地下鉄赤塚,35.770217,139.643597,2,9.3,15.3,16800.0,27000.0,73.0,53.0,188.0,8.0,13.0,11.0,3.0,14.0,1.0,440.0,74.0,43900.0,78.0,13.8,176.0,7.0
平和台,35.7576,139.6543,3,9.3,15.9,17300.0,68000.0,72.0,71.0,238.0,19.0,16.0,23.0,3.0,13.0,5.0,550.0,66.0,59200.0,65.0,9.2,204.0,11.0
氷川台,35.74962,139.66547,2,9.7,16.4,18300.0,31000.0,94.0,67.0,196.0,15.0,14.0,12.0,4.0,15.0,2.0,540.0,73.0,35800.0,71.0,7.7,178.0,9.0
小竹向原,35.7434,139.6795,2,10.0,17.1,18100.0,25000.0,67.0,53.0,184.0,12.0,12.0,14.0,2.0,17.0,3.0,470.0,70.0,28000.0,70.0,12.2,203.0,11.0
千川,35.7382,139.6894,2,9.9,17.0,18100.0,64000.0,88.0,59.0,202.0,17.0,15.0,21.0,4.0,17.0,2.0,570.0,71.0,25700.0,69.0,8.7,202.0,10.0
要町,35.733215,139.69848,2,10.7,18.0,18600.0,59000.0,85.0,69.0,207.0,16.0,15.0,14.0,4.0,14.0,2.0,490.0,67.0,41600.0,74.0,8.6,176.0,7.0
東池袋,35.72595,139.718865,1,10.4,18.0,19700.0,9000.0,92.0,55.0,167.0,5.0,11.0,8.0,4.0,14.0,0.0,510.0,72.0,31400.0,74.0,6.4,169.0,9.0
護国寺,35.7192,139.7274,1,10.9,18.1,19500.0,10000.0,76.0,39.0,170.0,2.0,14.0,10.0,2.0,14.0,0.0,570.0,74.0,39000.0,75.0,5.9,205.0,10.0
江戸川橋,35.709295,139.73413,1,10.5,18.1,19100.0,13000.0,73.0,63.0,183.0,8.0,11.0,19.0,4.0,15.0,1.0,510.0,69.0,33600.0,81.0,6.4,181.0,9.0
麹町,35.684785,139.73735,1,10.8,17.8,19000.0,5000.0,74.0,55.0,171.0,2.0,13.0,11.0,4.0,14.0,2.0,530.0,64.0,58200.0,81.0,3.3,191.0,10.0
永田町,35.678364,139.739238,3,11.4,19.9,19100.0,73000.0,71.0,81.0,253.0,20.0,17.0,20.0,3.0,15.0,5.0,600.0,72.0,38700.0,70.0,7.3,244.0,11.0
桜田門,35.677442,139.751814,1,11.0,19.0,19800.0,5000.0,78.0,38.0,177.0,5.0,12.0,17.0,2.0,18.0,0.0,540.0,69.0,29300.0,73.0,7.3,205.0,11.0
銀座一丁目,35.674498,139.766815,1,11.6,19.7,20300.0,16000.0,75.0,62.0,198.0,4.0,11.0,15.0,3.0,15.0,1.0,540.0,71.0,58300.0,78.0,3.2,216.0,10.0
新富町,35.670457,139.773773,1,11.6,19.6,20600.0,10000.0,71.0,41.0,190.0,8.0,13.0,10.0,2.0,18.0,1.0,610.0,71.0,45900.0,73.0,4.5,197.0,10.0
月島,35.6646,139.784523,2,10.5,18.0,18900.0,57000.0,89.0,52.0,231.0,15.0,13.0,22.0,2.0,17.0,2.0,580.0,72.0,54000.0,66.0,4.3,200.0,10.0
豊洲,35.655128,139.79602,2,9.5,16.5,19100.0,46000.0,85.0,63.0,211.0,14.0,15.0,23.0,4.0,17.0,2.0,590.0,67.0,38500.0,73.0,3.7,203.0,11.0
辰巳,35.6457,139.8103,1,10.4,18.1,19200.0,14000.0,83.0,62.0,186.0,4.0,11.0,10.0,2.0,16.0,1.0,560.0,74.0,42500.0,74.0,5.0,204.0,9.0
新木場,35.645995,139.826845,4,8.5,14.5,18700.0,80000.0,67.0,99.0,288.0,24.0,14.0,20.0,4.0,17.0,7.0,610.0,75.0,31500.0,62.0,5.0,243.0,13.0
中央林間,35.50781,139.445115,3,6.4,11.1,15400.0,50000.0,90.0,39.0,147.0,20.0,11.0,14.0,3.0,12.0,5.0,450.0,77.0,33200.0,72.0,21.7,93.0,4.0
つきみ野,35.510517,139.458557,2,6.2,10.6,15300.0,40000.0,66.0,33.0,126.0,11.0,10.0,7.0,2.0,11.0,4.0,370.0,73.0,20600.0,73.0,18.3,97.0,5.0
南町田グランベリーパーク,35.511515,139.47044,2,6.1,10.2,14000.0,67000.0,69.0,33.0,131.0,17.0,12.0,8.0,2.0,12.0,3.0,390.0,70.0,26600.0,70.0,21.4,102.0,6.0
つくし野,35.527065,139.48494,2,6.5,11.2,15300.0,50000.0,75.0,37.0,132.0,12.0,11.0,12.0,3.0,13.0,3.0,370.0,76.0,25400.0,79.0,19.8,90.0,4.0
すずかけ台,35.517097,139.481747,2,6.2,10.3,14800.0,56000.0,95.0,36.0,124.0,11.0,12.0,12.0,2.0,13.0,3.0,360.0,77.0,31100.0,74.0,16.4,85.0,5.0
長津田,35.531633,139.495258,4,7.0,11.8,15100.0,132000.0,88.0,58.0,209.0,30.0,17.0,18.0,5.0,13.0,6.0,510.0,77.0,46500.0,61.0,18.4,138.0,5.0
田奈,35.535922,139.504593,2,7.4,12.5,16300.0,35000.0,70.0,39.0,131.0,14.0,11.0,10.0,2.0,15.0,1.0,380.0,68.0,16000.0,74.0,14.1,96.0,5.0
青葉台,35.542855,139.5173,2,7.5,12.5,15500.0,43000.0,78.0,33.0,138.0,9.0,10.0,9.0,4.0,13.0,4.0,390.0,76.0,49500.0,77.0,18.0,109.0,5.0
藤が丘,35.5434,139.52758,4,7.2,12.1,16700.0,129000.0,79.0,60.0,220.0,26.0,18.0,22.0,4.0,14.0,8.0,500.0,68.0,44400.0,65.0,17.3,133.0,5.0
市が尾,35.551265,139.54126,2,7.9,13.2,16100.0,53000.0,93.0,34.0,141.0,10.0,13.0,13.0,4.0,13.0,4.0,390.0,71.0,30000.0,74.0,12.5,121.0,5.0
江田,35.558535,139.55141,3,8.1,13.8,16100.0,56000.0,94.0,50.0,192.0,16.0,11.0,13.0,5.0,11.0,5.0,450.0,74.0,33100.0,74.0,14.8,145.0,6.0
あざみ野,35.56878,139.553547,3,8.0,13.5,15500.0,69000.0,84.0,62.0,198.0,20.0,14.0,20.0,4.0,13.0,4.0,440.0,74.0,35700.0,66.0,12.2,133.0,7.0
たまプラーザ,35.577405,139.55865,2,8.0,13.5,15800.0,68000.0,80.0,30.0,151.0,15.0,13.0,17.0,3.0,11.0,4.0,450.0,73.0,30200.0,72.0,16.9,143.0,6.0
鷺沼,35.579613,139.573025,2,8.2,13.9,17300.0,52000.0,91.0,41.0,165.0,11.0,13.0,16.0,4.0,12.0,3.0,510.0,75.0,23300.0,69.0,12.3,152.0,6.0
宮前平,35.58496,139.582255,2,8.2,13.9,17500.0,64000.0,68.0,59.0,181.0,12.0,12.0,21.0,4.0,16.0,3.0,450.0,71.0,43300.0,72.0,11.6,142.0,7.0
宮崎台,35.58709,139.59085,2,8.4,14.7,17300.0,25000.0,95.0,37.0,161.0,14.0,11.0,19.0,2.0,16.0,1.0,490.0,74.0,53200.0,72.0,12.4,141.0,8.0
溝の口,35.599777,139.61054,2,7.5,12.8,17900.0,51000.0,68.0,49.0,173.0,13.0,12.0,13.0,4.0,15.0,2.0,450.0,68.0,50800.0,73.0,10.9,165.0,9.0
梶が谷,35.593785,139.605717,2,8.5,14.9,16900.0,38000.0,73.0,47.0,189.0,10.0,12.0,14.0,3.0,14.0,3.0,490.0,72.0,53700.0,76.0,13.3,168.0,7.0
二子玉川,35.611515,139.626494,3,10.5,18.5,9000.0,70000.0,68.0,40.0,200.0,50.0,6.0,8.0,5.0,15.0,3.0,180.0,78.0,200000.0,65.0,30.0,30.0,5.0
用賀,35.62658,139.634247,2,9.0,15.5,18400.0,43000.0,92.0,62.0,194.0,10.0,15.0,18.0,2.0,15.0,2.0,510.0,67.0,44700.0,68.0,12.4,184.0,10.0
桜新町,35.6317,139.645367,2,9.5,16.0,17800.0,59000.0,67.0,63.0,201.0,13.0,12.0,16.0,3.0,15.0,3.0,530.0,73.0,34400.0,69.0,8.5,186.0,10.0
駒沢大学,35.633035,139.660965,2,10.0,17.0,18700.0,43000.0,78.0,57.0,196.0,10.0,15.0,10.0,2.0,14.0,2.0,540.0,67.0,48300.0,75.0,8.4,188.0,10.0
三軒茶屋,35.644105,139.669185,3,9.5,16.0,15000.0,55000.0,65.0,120.0,350.0,45.0,8.0,20.0,6.0,18.0,3.0,450.0,58.0,5000.0,45.0,8.0,30.0,5.0
半蔵門,35.68538,139.741695,1,10.9,18.4,19600.0,11000.0,92.0,56.0,184.0,5.0,12.0,14.0,3.0,18.0,1.0,550.0,70.0,49800.0,76.0,3.3,200.0,9.0
神保町,35.695975,139.757665,3,11.2,18.6,20600.0,63000.0,69.0,62.0,247.0,21.0,16.0,19.0,3.0,17.0,5.0,630.0,73.0,28000.0,71.0,3.5,241.0,13.0
水天宮前,35.683048,139.785127,1,11.1,18.4,19000.0,19000.0,83.0,45.0,174.0,6.0,11.0,20.0,4.0,17.0,0.0,490.0,72.0,31900.0,80.0,7.2,205.0,10.0
清澄白河,35.683018,139.798654,2,9.5,16.5,19900.0,50000.0,71.0,49.0,212.0,14.0,13.0,16.0,4.0,17.0,4.0,530.0,68.0,54200.0,75.0,8.2,222.0,12.0
住吉,35.688603,139.81568,6,8.8,15.0,19600.0,118000.0,68.0,109.0,346.0,37.0,19.0,21.0,3.0,14.0,9.0,670.0,71.0,35400.0,62.0,5.6,268.0,14.0
錦糸町,35.696733,139.814637,2,8.5,14.5,19700.0,37000.0,87.0,44.0,209.0,13.0,14.0,20.0,4.0,14.0,2.0,530.0,69.0,51100.0,71.0,7.5,204.0,9.0
押上,35.71022,139.81241,4,8.5,14.5,18600.0,138000.0,71.0,59.0,275.0,26.0,20.0,15.0,3.0,15.0,8.0,580.0,76.0,43300.0,62.0,8.2,220.0,10.0
白金台,35.63777,139.72586,2,10.8,18.4,18100.0,33000.0,93.0,53.0,221.0,15.0,14.0,17.0,2.0,14.0,1.0,510.0,76.0,52500.0,76.0,5.1,214.0,9.0
白金高輪,35.643145,139.734285,2,14.0,24.0,19000.0,43000.0,92.0,68.0,220.0,9.0,15.0,18.0,4.0,13.0,4.0,520.0,68.0,59000.0,72.0,4.6,219.0,9.0
麻布十番,35.65481,139.737045,2,15.5,26.5,19800.0,68000.0,65.0,71.0,232.0,14.0,16.0,23.0,3.0,17.0,4.0,590.0,65.0,43100.0,72.0,6.6,218.0,9.0
六本木一丁目,35.665075,139.7389,1,10.9,18.2,19800.0,17000.0,78.0,39.0,186.0,9.0,12.0,10.0,3.0,18.0,1.0,510.0,69.0,53600.0,74.0,5.4,219.0,9.0
東大前,35.718112,139.757832,1,11.1,19.1,20000.0,6000.0,92.0,35.0,171.0,8.0,14.0,9.0,4.0,17.0,0.0,550.0,71.0,50400.0,80.0,7.2,209.0,9.0
本駒込,35.724413,139.753803,1,10.5,17.3,18700.0,9000.0,89.0,44.0,181.0,3.0,13.0,10.0,2.0,17.0,1.0,560.0,69.0,61800.0,73.0,7.4,198.0,10.0
西ケ原,35.745945,139.74226,1,10.8,18.0,19000.0,9000.0,70.0,33.0,160.0,3.0,10.0,9.0,4.0,13.0,1.0,560.0,74.0,51100.0,73.0,9.5,186.0,9.0
王子神谷,35.76509,139.7357,1,10.2,17.6,18200.0,14000.0,69.0,55.0,166.0,7.0,12.0,10.0,4.0,14.0,2.0,530.0,71.0,49100.0,81.0,5.7,179.0,7.0
志茂,35.778025,139.7325,1,9.9,16.5,18800.0,7000.0,83.0,35.0,158.0,7.0,11.0,11.0,3.0,13.0,0.0,520.0,73.0,57900.0,83.0,11.8,183.0,9.0
赤羽岩淵,35.783355,139.72211,2,9.3,15.7,18800.0,47000.0,87.0,65.0,202.0,12.0,14.0,11.0,2.0,17.0,4.0,570.0,70.0,43500.0,68.0,11.6,170.0,9.0
雑司が谷,35.7202,139.714715,1,10.9,18.9,18100.0,17000.0,86.0,49.0,176.0,5.0,10.0,15.0,2.0,16.0,1.0,520.0,66.0,33300.0,80.0,6.4,183.0,9.0
西早稲田,35.707993,139.70916,1,11.7,19.9,16900.0,9600.0,74.0,25.0,106.0,3.0,7.0,4.0,1.0,8.0,0.0,220.0,71.0,15100.0,89.0,7.2,90.0,4.0
東新宿,35.700107,139.707897,2,11.4,18.7,17700.0,50000.0,66.0,36.0,144.0,7.0,8.0,11.0,2.0,9.0,1.0,240.0,73.0,20900.0,86.0,6.3,89.0,3.0
北参道,35.678237,139.705643,1,11.4,19.6,17000.0,4600.0,53.0,23.0,112.0,1.0,6.0,9.0,1.0,7.0,0.0,230.0,71.0,24200.0,88.0,5.4,95.0,3.0
本所吾妻橋,35.708593,139.804473,1,11.1,18.7,17300.0,6700.0,84.0,25.0,114.0,3.0,7.0,7.0,1.0,8.0,0.0,220.0,76.0,13300.0,87.0,6.6,97.0,4.0
蔵前,35.703322,139.791065,2,9.0,15.5,19400.0,45000.0,94.0,72.0,224.0,10.0,14.0,24.0,2.0,16.0,2.0,540.0,67.0,44100.0,70.0,8.5,221.0,12.0
浅草橋,35.697605,139.786455,1,11.4,19.7,18100.0,9700.0,65.0,24.0,125.0,1.0,7.0,5.0,2.0,8.0,0.0,250.0,73.0,27000.0,85.0,4.9,101.0,4.0
東日本橋,35.69171,139.784779,1,11.8,21.2,17500.0,14000.0,55.0,25.0,128.0,3.0,8.0,6.0,1.0,8.0,0.0,240.0,74.0,27300.0,87.0,7.9,93.0,3.0
宝町,35.675666,139.772092,1,11.9,20.7,17900.0,6200.0,53.0,34.0,126.0,2.0,8.0,5.0,2.0,8.0,0.0,260.0,75.0,24700.0,88.0,5.4,105.0,3.0
大門,35.65672,139.754682,3,11.8,20.6,17900.0,52000.0,53.0,40.0,177.0,7.0,9.0,12.0,3.0,8.0,2.0,270.0,74.0,23900.0,85.0,6.8,109.0,4.0
三田,35.64822,139.7489,4,12.5,20.8,17300.0,111000.0,54.0,35.0,187.0,13.0,11.0,13.0,2.0,8.0,3.0,270.0,74.0,21200.0,81.0,6.5,116.0,4.0
泉岳寺,35.63813,139.73973,2,11.6,20.6,17500.0,38000.0,56.0,30.0,136.0,4.0,8.0,8.0,3.0,9.0,1.0,240.0,76.0,19000.0,88.0,8.4,90.0,3.0
高輪台,35.631545,139.730192,1,11.4,19.0,16900.0,14000.0,87.0,22.0,105.0,3.0,8.0,7.0,2.0,7.0,0.0,210.0,73.0,12000.0,91.0,8.6,84.0,3.0
戸越,35.614425,139.716375,1,10.8,17.7,17200.0,5800.0,82.0,26.0,119.0,2.0,6.0,9.0,1.0,7.0,0.0,230.0,72.0,24800.0,90.0,8.9,79.0,2.0
中延,35.60572,139.71255,2,11.5,20.0,17200.0,51000.0,69.0,33.0,128.0,5.0,9.0,9.0,2.0,7.0,1.0,220.0,75.0,22800.0,82.0,5.0,79.0,2.0
馬込,35.596367,139.711837,1,11.2,20.2,17200.0,8300.0,64.0,24.0,114.0,2.0,8.0,7.0,1.0,8.0,0.0,230.0,74.0,19400.0,87.0,5.8,86.0,2.0
西馬込,35.587305,139.70632,1,10.5,18.2,17400.0,5700.0,74.0,23.0,100.0,2.0,7.0,4.0,1.0,8.0,0.0,210.0,75.0,23800.0,88.0,8.7,82.0,2.0
芝公園,35.653748,139.749765,1,11.6,19.5,17600.0,9200.0,56.0,33.0,123.0,1.0,7.0,10.0,1.0,9.0,0.0,240.0,73.0,24600.0,91.0,7.7,99.0,4.0
御成門,35.660977,139.751487,1,11.8,21.0,17400.0,6100.0,58.0,33.0,123.0,1.0,7.0,8.0,2.0,7.0,0.0,250.0,76.0,13600.0,89.0,8.3,91.0,3.0
内幸町,35.669322,139.75541,1,12.0,19.7,17700.0,10000.0,57.0,27.0,128.0,3.0,7.0,7.0,2.0,9.0,0.0,230.0,72.0,18400.0,91.0,3.9,98.0,4.0
春日,35.709998,139.753228,3,12.5,21.2,17300.0,58000.0,59.0,33.0,177.0,8.0,9.0,13.0,3.0,7.0,2.0,240.0,68.0,14800.0,82.0,7.0,101.0,4.0
白山,35.72155,139.752297,3,12.0,19.4,18000.0,47000.0,79.0,36.0,164.0,6.0,9.0,10.0,2.0,8.0,2.0,260.0,70.0,24300.0,83.0,8.6,101.0,3.0
千石,35.727965,139.744745,1,11.5,18.5,17900.0,15000.0,86.0,18.0,113.0,1.0,7.0,5.0,2.0,8.0,0.0,250.0,75.0,14600.0,87.0,8.6,85.0,3.0
西巣鴨,35.743415,139.728725,1,11.5,19.3,16800.0,9800.0,61.0,17.0,114.0,3.0,7.0,9.0,2.0,7.0,0.0,230.0,70.0,11500.0,91.0,5.8,90.0,4.0
新板橋,35.74884,139.719365,1,11.2,18.9,17400.0,14000.0,89.0,22.0,114.0,1.0,7.0,6.0,2.0,7.0,0.0,220.0,75.0,13000.0,86.0,4.7,77.0,2.0
板橋区役所前,35.751305,139.710055,1,11.1,17.9,16900.0,7900.0,63.0,31.0,114.0,1.0,6.0,8.0,2.0,7.0,0.0,210.0,71.0,14600.0,87.0,7.1,87.0,3.0
板橋本町,35.7611,139.705605,1,10.9,18.1,16900.0,10000.0,60.0,27.0,116.0,2.0,6.0,6.0,1.0,8.0,0.0,230.0,70.0,19900.0,85.0,7.1,79.0,3.0
本蓮沼,35.768985,139.70211,1,10.9,18.9,16600.0,13000.0,86.0,28.0,117.0,3.0,6.0,8.0,1.0,7.0,0.0,220.0,72.0,27000.0,88.0,5.9,84.0,2.0
志村坂上,35.77634,139.69473,1,11.2,19.6,17200.0,13000.0,67.0,24.0,103.0,2.0,8.0,5.0,1.0,8.0,0.0,240.0,77.0,13000.0,89.0,11.2,74.0,3.0
志村三丁目,35.777465,139.68586,1,10.8,18.2,17100.0,14000.0,66.0,16.0,103.0,2.0,8.0,5.0,1.0,7.0,0.0,230.0,76.0,23100.0,87.0,10.7,65.0,3.0
蓮根,35.784055,139.67906,1,10.3,17.4,16400.0,8400.0,57.0,30.0,108.0,3.0,6.0,7.0,1.0,8.0,0.0,230.0,77.0,9300.0,88.0,11.5,74.0,2.0
西台,35.78708,139.67268,1,10.7,18.1,16400.0,15000.0,80.0,22.0,99.0,1.0,6.0,6.0,1.0,7.0,0.0,230.0,77.0,24300.0,86.0,8.8,76.0,3.0
高島平,35.788935,139.661295,1,10.3,17.5,16900.0,7700.0,65.0,22.0,95.0,2.0,6.0,5.0,1.0,8.0,0.0,210.0,78.0,13000.0,90.0,11.6,60.0,2.0
新高島平,35.79022,139.65433,1,10.8,18.9,16300.0,6400.0,81.0,23.0,109.0,1.0,6.0,7.0,1.0,7.0,0.0,210.0,71.0,14600.0,91.0,8.5,68.0,3.0
西高島平,35.791895,139.645685,1,10.8,18.1,16500.0,13000.0,65.0,23.0,97.0,1.0,6.0,8.0,2.0,7.0,0.0,230.0,74.0,26900.0,91.0,7.1,56.0,2.0
曙橋,35.69233,139.72258,1,11.1,19.9,17500.0,14000.0,82.0,28.0,123.0,3.0,7.0,8.0,2.0,9.0,0.0,240.0,76.0,17300.0,90.0,9.0,96.0,3.0
小川町,35.695168,139.766742,2,11.6,19.2,18100.0,42000.0,86.0,25.0,138.0,5.0,9.0,7.0,2.0,8.0,1.0,240.0,74.0,12700.0,87.0,5.0,112.0,4.0
岩本町,35.695568,139.775288,1,11.8,20.5,18000.0,9800.0,57.0,33.0,131.0,1.0,7.0,5.0,1.0,8.0,0.0,260.0,71.0,27900.0,89.0,7.6,99.0,4.0
馬喰横山,35.692075,139.782845,1,11.3,20.3,18000.0,12000.0,51.0,20.0,127.0,1.0,7.0,9.0,2.0,8.0,0.0,240.0,72.0,18200.0,86.0,7.4,105.0,4.0
浜町,35.68859,139.788125,1,11.8,20.3,17500.0,12000.0,78.0,29.0,113.0,2.0,7.0,5.0,2.0,8.0,0.0,230.0,71.0,28000.0,87.0,3.6,99.0,3.0
森下,35.687982,139.798198,3,12.2,20.0,17700.0,53000.0,55.0,44.0,168.0,9.0,8.0,12.0,2.0,9.0,2.0,250.0,69.0,27300.0,84.0,5.7,107.0,3.0
菊川,35.688407,139.806103,2,11.7,19.6,18000.0,38000.0,53.0,34.0,137.0,5.0,9.0,5.0,2.0,9.0,1.0,250.0,76.0,27900.0,83.0,5.7,93.0,4.0
西大島,35.689343,139.826297,1,11.3,19.6,17300.0,11000.0,50.0,25.0,118.0,2.0,8.0,5.0,2.0,7.0,0.0,250.0,70.0,18100.0,89.0,8.6,85.0,2.0
